invoice_id,transaction_id,expert_type,expert_email,expert_opinion,created_at
750393e2-93ac-4443-937a-f810423265f4,ff568f1c-a209-436b-b707-303ac5bac042,system,system@re-cap.com,approved,2025-05-05 15:00:00
f87130eb-0cba-4b03-94b0-404b132270ca,134d0dd5-7c73-4cad-bf51-38c3cfc96dd4,system,system@re-cap.com,approved,2025-05-06 08:00:00
39949c64-0461-4de9-ade3-34834a69a7c0,4ff253c7-e8ae-4338-9922-e4a86678a45f,system,system@re-cap.com,approved,2025-05-06 09:00:00
1bd7240e-d01e-44ca-a0a2-9f85b3c4e488,cc84c111-1ff8-48ba-9ca9-94bc501e1abc,system,system@re-cap.com,approved,2025-05-06 15:00:00
aaeb0552-5862-4331-8149-11557c9f04c1,8481ae6c-da61-4e16-bb5c-6358b996e1c5,system,system@re-cap.com,approved,2025-05-07 08:00:00
333e6bac-9ce8-4161-a5fe-d6edbf85c2c1,27dc5037-a427-4e3b-b4a8-1a41c29546d6,system,system@re-cap.com,approved,2025-05-07 10:00:00
86f8a6d9-06e8-4f28-8327-4abf9d0b81e7,3450f81b-e120-4208-87f4-e1b77ab1e5d4,user,alex@byteforge.com,approved,2025-05-07 10:05:00
8105c7ff-57bf-418b-a83a-54beb82fba95,3b2aa8d1-9ae4-4ac1-a9b8-de305986140c,system,system@re-cap.com,approved,2025-05-07 11:00:00
fa30df9c-2b9e-460c-8bb1-f16637eea0e4,4d395d85-3f51-4fbc-bfca-07b175b10dc7,system,system@re-cap.com,approved,2025-05-07 15:00:00
bb23bac3-f3c3-4bba-b711-907bde99342e,c2bbd34c-613a-4ee5-8808-afcd9dc7f8e2,system,system@re-cap.com,approved,2025-05-08 09:00:00
b616901b-615a-44fe-a928-8d5cd5043d50,6314b1c7-75df-43a7-8c80-d1f2efce7ee0,system,system@re-cap.com,approved,2025-05-08 12:00:00
6e472f53-59a4-4c7c-a25e-8b9832ee063d,b8ef98f4-5a9b-4d81-b0b6-dda9d3759f59,system,system@re-cap.com,approved,2025-05-08 15:00:00
70c67222-ea2b-4a49-a828-4326c34944d4,6652e0f5-bc46-40f3-b07d-743fcae53a6e,system,system@re-cap.com,approved,2025-05-09 11:00:00
d0a4bc2b-54d3-40b7-b722-e1a43428967e,aaf155ef-aa1f-46de-9114-6bdd153bebb3,system,system@re-cap.com,approved,2025-05-09 11:00:00
c10d0f50-1a64-4aab-b502-c2427035d05a,0c028def-af13-489b-a630-f7fe3b4d8a11,system,system@re-cap.com,approved,2025-05-09 11:00:00
fb50f785-01e8-4f93-8b73-90cf5810d1e1,2bda219a-9771-45ad-a574-d736783c3c73,system,system@re-cap.com,approved,2025-05-09 15:00:00
e3af5662-9f9a-4657-aa07-ac886592b9f9,aa8fd413-70f9-4278-b5c7-1f7b63c656a3,system,system@re-cap.com,approved,2025-05-10 09:00:00
343cda7c-960d-4b8d-9d9d-8e49e804035e,a9f1b6cc-57e6-47d1-a7bb-a1b96505d681,system,system@re-cap.com,approved,2025-05-10 11:00:00
df2a5ccf-243e-475d-8872-7557fd63e4c4,7ae0f746-16c7-4520-9b79-c6cba5515770,user,alex@tensortrading.com,approved,2025-05-10 11:15:00
28249e1b-d74d-439d-84fb-51809f1c9e1f,4b8920f9-2d40-4c8c-9000-ae8784afa0ea,system,system@re-cap.com,approved,2025-05-10 12:00:00
8d188c78-0be3-49c7-9f0d-7238b98b3801,a181f5d3-7d46-4c1f-a995-dde15f9b2e4c,system,system@re-cap.com,approved,2025-05-11 08:00:00
329d966e-6ace-4bb1-8839-5e787249197e,14889cb6-ffb0-44a9-8db3-abb8b8eb4321,system,system@re-cap.com,approved,2025-05-11 09:00:00
06ab7d25-dc5b-4f86-ab13-03f0aa696f0e,0bc2af31-279e-462d-940d-5380630de8b5,system,system@re-cap.com,approved,2025-05-11 09:00:00
eae5f317-35a3-43c9-88e3-e1aaf6ba87be,a95e6fdb-9e66-4458-8cd4-e29d41e3cd5c,system,system@re-cap.com,approved,2025-05-11 11:00:00
0b7472d9-3d45-4b57-897d-96b6081646a7,a181f5d3-7d46-4c1f-a995-dde15f9b2e4c,system,system@re-cap.com,approved,2025-05-11 12:00:00
ecc1efdf-dcd8-4d98-8666-2b71021f8a72,19ff3344-9680-4a95-b907-e1674ce2641c,system,system@re-cap.com,approved,2025-05-11 15:00:00
39e94c29-0ce6-4b61-801a-0f735c46fd48,a95e6fdb-9e66-4458-8cd4-e29d41e3cd5c,system,system@re-cap.com,approved,2025-05-11 16:00:00
47fb7fa3-a7fe-4cb8-99dc-a90a30a624b9,2b26ad8b-bb98-4bb3-884d-0ac737464e4e,system,system@re-cap.com,approved,2025-05-12 08:00:00
8a0f9173-9a2f-458d-80ae-06a16be81413,943064e1-252b-46c9-b39c-2fa241725272,user,john@gradientdescent.com,approved,2025-05-12 10:21:00
d5648e01-19ba-4526-9ed4-9e1afdace04d,b58068ad-44f4-41c7-9a1d-ef9ddbc4c9c2,system,system@re-cap.com,approved,2025-05-12 12:00:00
055cbe58-a1cf-44e7-9eee-0af4c6866c4e,7fcb7ac1-8c31-42ce-8837-98daee720e2b,system,system@re-cap.com,approved,2025-05-12 13:00:00
6ee724eb-ef3f-4822-962d-ae8073e91b6d,15190626-d418-4168-9d18-5be8a6cea2cd,user,alex@quantumquery.com,approved,2025-05-12 13:00:00
6c1c914b-fcb8-4fd9-9ad2-0647ea9a7206,5f620403-4bc0-4774-8c09-25598de2d8d9,system,system@re-cap.com,approved,2025-05-12 14:00:00
d0bb7d7b-b4ce-4e0b-bca8-d9210e4d6a6f,afbf7dfc-9748-436e-8ac6-9fa03fa0e318,system,system@re-cap.com,approved,2025-05-12 14:00:00
d0a4bc2b-54d3-40b7-b722-e1a43428967e,aaf155ef-aa1f-46de-9114-6bdd153bebb3,user,nicole@tensortrading.com,rejected,2025-05-12 14:00:00
5917db38-efa7-4ef3-9f62-0f1815e6b939,47ceeb1b-8146-45a3-bc2b-d60f71d73216,system,system@re-cap.com,approved,2025-05-12 14:00:00
750393e2-93ac-4443-937a-f810423265f4,e441234e-40a3-43da-9069-e03799986ecb,system,system@re-cap.com,approved,2025-05-12 15:00:00
933cc759-a109-405b-958b-325fae16e153,5cf076e3-6737-4e80-9b56-6dd68db499e7,system,system@re-cap.com,approved,2025-05-13 09:00:00
c2fd5f63-b396-4d1f-abfe-4c379c02ca55,a251d6e2-32bf-4cda-92c6-74526302c0f0,user,robert@cloudstream.com,approved,2025-05-13 10:14:00
d0efad51-2183-4fda-8b5f-cdc38f835bd3,9410422f-5a83-4f54-804d-78a06eabf872,system,system@re-cap.com,approved,2025-05-13 11:00:00
1bd7240e-d01e-44ca-a0a2-9f85b3c4e488,c84c4c3f-f72a-469b-915b-944a9580b92d,system,system@re-cap.com,approved,2025-05-13 14:00:00
1ecf92f1-5a06-43c3-998b-f2db59196fc7,134d0dd5-7c73-4cad-bf51-38c3cfc96dd4,user,maria@cloudstream.com,approved,2025-05-14 09:15:00
c5237f27-d855-4a5b-8c52-b5eeecdc1d23,9131f7f1-40b0-41e6-b082-d01023f84aa3,system,system@re-cap.com,approved,2025-05-14 10:00:00
1496344f-b94b-4697-8057-f2dcca8170f1,276544cd-4af7-47bf-a5f1-d4c2778b2a93,system,system@re-cap.com,approved,2025-05-14 12:00:00
8105c7ff-57bf-418b-a83a-54beb82fba95,a7151a42-0bb6-4f1a-8578-55ec814ccee2,system,system@re-cap.com,approved,2025-05-14 13:00:00
59417309-1569-45a8-b98c-22c5cbaaa36a,1706ba3c-aa06-484b-817f-39acd057c346,system,system@re-cap.com,approved,2025-05-14 16:00:00
b616901b-615a-44fe-a928-8d5cd5043d50,84bfc0d7-5550-4a11-89cc-1963d02c118c,system,system@re-cap.com,approved,2025-05-15 09:00:00
f87130eb-0cba-4b03-94b0-404b132270ca,134d0dd5-7c73-4cad-bf51-38c3cfc96dd4,user,robert@cloudstream.com,rejected,2025-05-15 10:00:00
655cffe1-689c-4514-aa4e-764eae9c373b,7ceccb79-3eaf-4e19-8c8c-8c341437c679,system,system@re-cap.com,approved,2025-05-15 11:00:00
47fb7fa3-a7fe-4cb8-99dc-a90a30a624b9,2b26ad8b-bb98-4bb3-884d-0ac737464e4e,user,lisa@byteforge.com,rejected,2025-05-15 11:00:00
238b356f-4801-464f-9ee4-3ce070a5dd21,f1b76b30-73e4-4245-a5b6-efdd2429a67a,system,system@re-cap.com,approved,2025-05-15 11:00:00
f8b8415c-eae5-411e-9748-085e8d27a046,b1ef807d-826b-4cbc-a3be-fb049bbf04e4,system,system@re-cap.com,approved,2025-05-15 12:00:00
6e472f53-59a4-4c7c-a25e-8b9832ee063d,72d57f9f-e255-403c-a0b1-eddd9f2588b2,system,system@re-cap.com,approved,2025-05-15 13:00:00
d0a4bc2b-54d3-40b7-b722-e1a43428967e,aaf155ef-aa1f-46de-9114-6bdd153bebb3,system,system@re-cap.com,approved,2025-05-16 09:00:00
28249e1b-d74d-439d-84fb-51809f1c9e1f,29f6067c-662a-407b-a8a4-32be4cc5462d,system,system@re-cap.com,approved,2025-05-17 09:00:00
90e80f39-f915-4e8a-9ec8-530e15d4c9b2,4703fb24-d913-46c0-986c-bb5d071f2fce,system,system@re-cap.com,approved,2025-05-17 09:00:00
d67a7559-0811-4743-b436-1298ebe362f0,89a74148-6cd1-4c26-aa85-bcacceab9aeb,system,system@re-cap.com,approved,2025-05-18 08:00:00
f2c99719-6f2d-49b4-adb9-e0dbf8af55d0,977158ce-f6f6-4fd8-8605-d1a4af659ae3,system,system@re-cap.com,approved,2025-05-18 11:00:00
eae5f317-35a3-43c9-88e3-e1aaf6ba87be,a95e6fdb-9e66-4458-8cd4-e29d41e3cd5c,user,robert@algorhythm.com,rejected,2025-05-18 13:00:00
8d188c78-0be3-49c7-9f0d-7238b98b3801,a181f5d3-7d46-4c1f-a995-dde15f9b2e4c,user,maria@gradientdescent.com,rejected,2025-05-18 16:00:00
d7fee2df-6577-4c68-b35b-ade5aefb54d3,e17b57bd-b0b2-4302-8e57-c79ffe8e4b8c,user,christine@pipelinepioneers.com,approved,2025-05-18 17:00:00
829df7d8-69ba-4fe3-93d1-1865c1186481,3967137c-9023-49d1-9833-84a4547a7c17,system,system@re-cap.com,approved,2025-05-19 09:00:00
78b0049a-c80b-4551-b449-9b14cc967869,b3f96f50-5c3e-4138-8d3b-81cf4c374e73,system,system@re-cap.com,approved,2025-05-19 10:00:00
2797e9f7-544b-4934-a8e2-7a3b51fa8c8d,c5f300eb-f174-42ea-8761-515d8a55c24d,user,alex@datalake.com,approved,2025-05-19 10:11:00
be67ee1c-5b14-4912-b7a6-a2bcb558cf7f,8851a7b6-23d3-470f-880a-f00f597bcd81,user,john@gradientdescent.com,approved,2025-05-19 12:06:00
339dda2b-ffc3-4224-aa21-e5a1161c974c,0d8045fe-a9be-461b-831b-5272ec1398b0,system,system@re-cap.com,approved,2025-05-19 13:00:00
ec198c59-ba90-40ae-b8f3-9dabb988044d,7817fe3a-fd54-4e13-bb1e-8f2347113ba9,system,system@re-cap.com,approved,2025-05-19 16:00:00
0b7472d9-3d45-4b57-897d-96b6081646a7,a181f5d3-7d46-4c1f-a995-dde15f9b2e4c,user,alex@gradientdescent.com,rejected,2025-05-20 13:00:00
2595b051-d7f2-44c1-943d-55013e9f357e,9071c2d9-9ef9-45be-beea-e0aa2640e997,system,system@re-cap.com,approved,2025-05-20 14:00:00
d0efad51-2183-4fda-8b5f-cdc38f835bd3,e64ca657-92ef-4411-9ee3-f77be4e70360,system,system@re-cap.com,approved,2025-05-20 15:00:00
4479b0cd-4da2-4e6e-8c1a-167a54bafa71,7dbf8189-9257-4773-b52b-34c764a8255c,user,john@byteforge.com,approved,2025-05-20 17:24:00
238b356f-4801-464f-9ee4-3ce070a5dd21,f1b76b30-73e4-4245-a5b6-efdd2429a67a,user,nicole@neuralnetworks.com,rejected,2025-05-21 12:00:00
c5237f27-d855-4a5b-8c52-b5eeecdc1d23,4a21d545-cc8e-4116-a65a-cc1571afc211,system,system@re-cap.com,approved,2025-05-21 14:00:00
ff7f74d3-2682-4ab1-8af4-2a2af6177510,7b2b311f-0054-4bc1-899e-93c514a4dd0f,system,system@re-cap.com,approved,2025-05-21 15:00:00
681e019b-35d7-4adf-a929-ed404e48c67c,2588a45c-d36e-4859-ab6d-06141aa88718,user,alex@datalake.com,approved,2025-05-21 16:30:00
64add410-527d-4aa7-b135-8bb451634705,f5e14108-5209-4c57-b00a-9cf7046b7965,system,system@re-cap.com,approved,2025-05-22 12:00:00
f1d6a483-63b1-4503-a110-5fc39591e0fa,74eb68d9-393f-4a8c-ba02-34c3b7f5c0f9,system,system@re-cap.com,approved,2025-05-22 13:00:00
681e019b-35d7-4adf-a929-ed404e48c67c,db31c066-5292-4246-8a19-23b4c7456b96,user,alex@datalake.com,approved,2025-05-22 14:11:00
2797e9f7-544b-4934-a8e2-7a3b51fa8c8d,1f6c66ed-ec1a-4e20-bc8c-3bce16218931,user,nicole@datalake.com,approved,2025-05-22 16:03:00
2487c351-3cbe-425c-a64d-de0eff1a765f,e52a6b26-4e6f-4cdf-a731-3ab6e662a5b3,user,maria@cloudstream.com,approved,2025-05-22 16:11:00
ee47571c-01bf-49bf-b2ad-060d6f07d9a1,441826a8-4689-48d4-b168-576c5cc510dc,system,system@re-cap.com,approved,2025-05-23 09:00:00
3f27023d-5eec-4922-aee6-a531d726a9b4,84f6fe59-72db-4355-87db-84a300d1be64,system,system@re-cap.com,approved,2025-05-23 15:00:00
d67a7559-0811-4743-b436-1298ebe362f0,89a74148-6cd1-4c26-aa85-bcacceab9aeb,user,maria@datalake.com,rejected,2025-05-23 17:00:00
a2ceed25-252e-42d8-931e-9bdf835a2936,f12fc971-f5f2-48db-aff8-549b496373d5,system,system@re-cap.com,approved,2025-05-24 08:00:00
15470ad2-7096-413f-9e45-d7f7a8ea5734,94d3f310-8f24-48c8-a671-b752518e531d,user,william@datalake.com,approved,2025-05-24 09:12:00
23c5e6d6-146b-45b0-a37d-f903457c777c,9168f2fd-acb2-46c9-b038-fc2bd544c648,system,system@re-cap.com,approved,2025-05-24 12:00:00
ba3033e4-9cc4-4f9e-b4b1-efe780939c32,33ee889d-4b94-49bf-b76e-f45c14f1e8b6,system,system@re-cap.com,approved,2025-05-24 13:00:00
109477d8-7642-4263-997b-7c4f3dc6d223,986aefeb-c85d-4ac6-8589-c711f145e5bd,system,system@re-cap.com,approved,2025-05-24 14:00:00
eaf6c0d1-0e5d-4eef-a4cf-914ffaf746aa,807b6d4d-6592-4d92-a2de-7cf79b4dc142,user,william@pipelinepioneers.com,approved,2025-05-24 17:23:00
7bb363a5-3fe9-491a-9ade-7074db8a44cd,137ebef0-e009-425c-b275-0278547a83ec,system,system@re-cap.com,approved,2025-05-25 10:00:00
78b0049a-c80b-4551-b449-9b14cc967869,82e7d82d-f605-458d-a2a4-07f8cf8fdba6,system,system@re-cap.com,approved,2025-05-26 10:00:00
ff29cc27-e9f0-4439-9c92-1d100b6f83ed,f109cbdc-a5b0-48df-bf61-a806ea249a7d,system,system@re-cap.com,approved,2025-05-26 11:00:00
a32257c9-28b6-4199-9bce-b545fa991d10,239f1468-ba06-4fd5-8370-38e6ea859786,system,system@re-cap.com,approved,2025-05-26 11:00:00
829df7d8-69ba-4fe3-93d1-1865c1186481,b2e4ea29-1d49-455d-be80-90ec3d53d703,system,system@re-cap.com,approved,2025-05-26 13:00:00
339dda2b-ffc3-4224-aa21-e5a1161c974c,780fc795-6b28-49f6-9f79-bba2501c569d,system,system@re-cap.com,approved,2025-05-26 16:00:00
61e632b4-7a26-43a6-9008-aefc933cd258,946cd489-9839-4e81-b9a9-34f98ed3a13b,user,robert@etlenterprises.com,approved,2025-05-26 17:27:00
f96f2bfb-9e9f-40e8-b252-c6f8eae50a0d,f4ff9165-ede8-4a89-8a5a-707d4b68ef6e,user,lisa@etlenterprises.com,approved,2025-05-27 09:22:00
d1804428-eca7-4a7a-b3cc-380e998e07f7,895f5427-2527-4838-a4a8-0d6d5da0592f,user,alex@algorhythm.com,approved,2025-05-27 11:24:00
aeb02357-7393-438a-ac92-dea5e37e9e5e,93af7e22-1a41-4c46-b65b-97765dce16d8,system,system@re-cap.com,approved,2025-05-28 11:00:00
9680929f-7fcb-4eb7-b29f-ede6c0aa1673,577bd6e8-eeff-4a74-9870-67c203a406f5,system,system@re-cap.com,approved,2025-05-28 11:00:00
d3851869-f879-41f1-a85a-b3297686a149,68791e2b-0bfb-49f4-a26e-6cca76ce9b30,system,system@re-cap.com,approved,2025-05-28 12:00:00
23c5e6d6-146b-45b0-a37d-f903457c777c,9168f2fd-acb2-46c9-b038-fc2bd544c648,user,peter@tensortrading.com,rejected,2025-05-29 09:00:00
97aef25e-0309-416d-bb9f-31e38ee5635f,deb4f82c-29e6-47ef-8929-ccb30dfb2bf7,user,filip@re-cap.com,approved,2025-05-29 09:00:00
8721a4af-ae96-4db0-8afe-6517a07b937d,efde7be2-9c52-4d45-a1d1-256cb64d5a00,system,system@re-cap.com,approved,2025-05-29 11:00:00
2487c351-3cbe-425c-a64d-de0eff1a765f,c404cd01-747d-42d9-a601-321bd13a983f,user,nicole@cloudstream.com,approved,2025-05-29 13:20:00
8a121574-e714-412c-a256-62ea6585302a,dfc47b31-8a80-409f-9c39-9203c7b561a0,system,system@re-cap.com,approved,2025-05-30 12:00:00
77bf4915-ffcb-4009-b95e-b7dc44c21464,95424976-5240-45aa-9893-ba04e2f01feb,system,system@re-cap.com,approved,2025-05-30 15:00:00
107fbc25-9b51-49b6-8704-f55d99e19bf6,2622f004-960f-4afa-bace-a1a904d3d42d,system,system@re-cap.com,approved,2025-05-30 15:00:00
d18ba4d0-e195-439f-99e6-0d511ce7b284,178e47cf-4a64-4449-82a9-0e5a1708df2b,system,system@re-cap.com,approved,2025-05-31 09:00:00
e7ee8092-b22d-481f-84ba-b7096e77eb40,e54e159f-b376-4974-aa17-d990a0c60cb0,system,system@re-cap.com,approved,2025-05-31 11:00:00
eefd9f10-2ba5-40f8-8842-49a2e905c583,850204e1-249b-4467-a88e-3b7c65e10401,system,system@re-cap.com,approved,2025-05-31 15:00:00
8a067d07-1d4a-4508-9492-471e6531cec3,c2fd6998-3927-4e69-b9c2-b5bad9ac839a,system,system@re-cap.com,approved,2025-05-31 16:00:00
a16119f6-f943-4de2-b741-9540f3521a3d,f836900d-7a0f-4f17-8043-794615519273,system,system@re-cap.com,approved,2025-06-02 15:00:00
1f452ad3-bb1e-4083-aeb6-c06636319265,e87d8740-f5f3-4b66-9bb7-f45dda4a477e,user,aida@re-cap.com,approved,2025-06-02 17:00:00
00b769f4-cded-405b-8740-df7dc6f3e3da,268f6adc-78ff-4e0d-9443-99a3e23d4459,system,system@re-cap.com,approved,2025-06-03 12:00:00
4a681322-1889-4034-9c41-427df10afec8,12cf639a-0bbf-4c61-93d8-db8341045fea,system,system@re-cap.com,approved,2025-06-04 08:00:00
aeb02357-7393-438a-ac92-dea5e37e9e5e,20392ca3-9a5e-46ac-8e9b-ecde17e538d8,system,system@re-cap.com,approved,2025-06-04 09:00:00
c6d15be6-9f74-489d-b2ca-b270c91460cf,764ec783-f357-4b7c-9683-9a08227de48b,system,system@re-cap.com,approved,2025-06-04 11:00:00
a4c92b7c-219c-42a1-803c-1f363d0108a6,111e7d88-3f80-4450-acdd-e4f1ba179414,system,system@re-cap.com,approved,2025-06-04 12:00:00
a8fbc66d-c3f3-4021-a547-6df8e05c4c69,f397e295-ece2-45c6-8cda-4a1dfccc60b1,system,system@re-cap.com,approved,2025-06-04 12:00:00
aa9c3241-2f91-4c6e-99cf-75cbb47cb49b,a79bbe0e-0bf5-4385-b058-77d1d3d05367,system,system@re-cap.com,approved,2025-06-04 14:00:00
8ba7b113-e427-41b6-9a7d-87e0b85eb94d,00b60c2e-bb7d-44dd-b34b-b717a8967c46,system,system@re-cap.com,approved,2025-06-04 15:00:00
bf221f81-fd05-4335-b930-b6bfffc0804e,90c64959-a94c-4fdb-abcb-84748a7bb6f3,system,system@re-cap.com,approved,2025-06-05 15:00:00
26eb2393-cdee-48d0-8490-1590d82a2f22,eb369d47-8f0d-4e83-b9a3-0db527949aa3,system,system@re-cap.com,approved,2025-06-06 11:00:00
d18ba4d0-e195-439f-99e6-0d511ce7b284,92ea7e1f-35aa-4456-b468-b41f4e2e86bb,system,system@re-cap.com,approved,2025-06-07 11:00:00
a4d46659-21ef-4ed2-b22d-157b97019bdc,c4c67dce-1e95-408e-aced-419704a8029e,system,system@re-cap.com,approved,2025-06-07 11:00:00
94c36df6-65a8-45cf-ade0-8ac73e8921d2,6aab8c72-f6fa-4ede-903d-cd32fe0af7e4,system,system@re-cap.com,approved,2025-06-07 12:00:00
818603da-f9ac-4c4e-9b40-9a5eb8a55ba7,186b8b81-eed7-40ba-86c9-4656f41b33fc,user,lisa@quantumquery.com,approved,2025-06-07 17:22:00
4a681322-1889-4034-9c41-427df10afec8,12cf639a-0bbf-4c61-93d8-db8341045fea,user,john@algorhythm.com,rejected,2025-06-08 09:00:00
0c09e4eb-0248-40be-9217-af5bd3e5a4e9,e895e571-b00f-4668-b4bb-471c4889d377,system,system@re-cap.com,approved,2025-06-08 09:00:00
cc844d2b-83d6-42ac-8fcf-efa39a5e6e82,f4b31fa8-d371-4c2e-ab84-98416b3a8db6,system,system@re-cap.com,approved,2025-06-08 11:00:00
a8fbc66d-c3f3-4021-a547-6df8e05c4c69,f397e295-ece2-45c6-8cda-4a1dfccc60b1,user,william@etlenterprises.com,rejected,2025-06-08 11:00:00
90269a90-5727-4400-a566-eb44efc16687,67f38ea8-ee50-454a-a521-5f81dd91ab40,user,nicole@byteforge.com,approved,2025-06-08 14:29:00
82b772ab-270f-4ea2-bdd8-83ca5364d1be,cbcb218e-1bc5-4a5c-bbc1-393ea69dac7f,system,system@re-cap.com,approved,2025-06-08 15:00:00
0c09e4eb-0248-40be-9217-af5bd3e5a4e9,e895e571-b00f-4668-b4bb-471c4889d377,user,william@datawizards.com,rejected,2025-06-09 14:00:00
fe207446-1ccf-4972-a326-74a9c106b415,25fb724d-6100-472a-872b-2cb552c56082,user,peter@tensortrading.com,approved,2025-06-09 17:29:00
00b769f4-cded-405b-8740-df7dc6f3e3da,656ebfd0-68eb-4a45-974c-e450bc2097ba,system,system@re-cap.com,approved,2025-06-10 08:00:00
91e0c83a-55bc-4a3a-be81-30b82d2d2d33,06f50687-9f04-4578-befc-11063c7a2f99,system,system@re-cap.com,approved,2025-06-10 09:00:00
41877389-c97e-48ba-9ce3-ad730f8bc660,a75bf515-1fb2-4f45-80ff-7b1ab35a5236,user,nicole@neuralnetworks.com,approved,2025-06-10 09:05:00
8041a8a3-51a6-47d1-8a03-2e046eafa94e,7aa8fb1d-a5ce-4d4e-a54d-c696ae411951,system,system@re-cap.com,approved,2025-06-10 13:00:00
8ba7b113-e427-41b6-9a7d-87e0b85eb94d,0fcb31a8-2e2b-46de-ab6b-eda2a2ef1abe,system,system@re-cap.com,approved,2025-06-11 12:00:00
a4c92b7c-219c-42a1-803c-1f363d0108a6,378b4fbd-b830-49df-89ba-4e150ac5e894,system,system@re-cap.com,approved,2025-06-11 14:00:00
060951b7-b89f-4d2d-8592-35c126203456,c383d093-26b3-43f7-949f-343c49591a74,system,system@re-cap.com,approved,2025-06-12 09:00:00
a7b25b96-4af1-4c82-bcc1-fa7e966c5088,5dc67027-7137-4650-ab22-9c7c0e1c16c8,system,system@re-cap.com,approved,2025-06-12 09:00:00
533931f1-9ff0-4cb9-a59f-a26c31f9b32f,f4c06c57-d20f-4576-8b3d-f6f4a6034f69,system,system@re-cap.com,approved,2025-06-12 10:00:00
26eb2393-cdee-48d0-8490-1590d82a2f22,eb369d47-8f0d-4e83-b9a3-0db527949aa3,user,christine@neuralnetworks.com,rejected,2025-06-12 12:00:00
5d8b5246-866e-46e7-bca0-dd62e5343d43,1e0207d1-1766-496a-9dec-e73f79acd0f2,user,fritz@re-cap.com,approved,2025-06-12 13:00:00
a4d46659-21ef-4ed2-b22d-157b97019bdc,c4c67dce-1e95-408e-aced-419704a8029e,user,jessica@cloudstream.com,rejected,2025-06-12 16:00:00
04045a04-a749-401c-a0a5-33627b829c1e,2e454c9e-3e4d-4261-96f2-2074bb920624,system,system@re-cap.com,approved,2025-06-13 09:00:00
a4d46659-21ef-4ed2-b22d-157b97019bdc,c4c67dce-1e95-408e-aced-419704a8029e,system,system@re-cap.com,approved,2025-06-13 10:00:00
f808c927-9fa1-498e-8c4f-a9a1e87ff6c6,cebcac3b-dbc8-4e21-b396-3d5ef85affe6,system,system@re-cap.com,approved,2025-06-13 10:00:00
686d1f81-8b6c-4e5a-891a-930fd3f4cd51,00b8eed1-f936-4c40-a45b-90c40a3a3510,system,system@re-cap.com,approved,2025-06-13 15:00:00
f4259cd7-57e7-4dd5-b316-114073147fc2,fcb6b0c2-c01b-4715-952d-2696c33cc6f2,system,system@re-cap.com,approved,2025-06-14 09:00:00
cc844d2b-83d6-42ac-8fcf-efa39a5e6e82,f4b31fa8-d371-4c2e-ab84-98416b3a8db6,user,william@gradientdescent.com,rejected,2025-06-14 11:00:00
a644f4a8-c3d5-49b6-8cb5-d4caff62e061,8064056b-6691-41bf-ac8d-e3539fa70c6a,user,william@datalake.com,approved,2025-06-14 13:16:00
2838ba9e-f880-45b2-a773-874797060412,694b3b63-b54b-40ff-81dc-e0b69d7e81d6,system,system@re-cap.com,approved,2025-06-15 13:00:00
04045a04-a749-401c-a0a5-33627b829c1e,2e454c9e-3e4d-4261-96f2-2074bb920624,user,jessica@vectorvelocity.com,rejected,2025-06-15 16:00:00
f807188c-636b-45f5-9074-0b3775e6aad7,aa9795db-e82b-4d40-a14c-e0a6bd3da45a,system,system@re-cap.com,approved,2025-06-16 11:00:00
4c09668c-52cb-483f-91fa-19dd0fe3d6bf,6fafd16d-c997-40e8-a82c-b3d23880fbb1,system,system@re-cap.com,approved,2025-06-17 11:00:00
0db24cf6-7ae3-424a-9ad7-13abbb9c6db2,14ad58cb-7dd7-43a2-99a8-ac5106b056fe,system,system@re-cap.com,approved,2025-06-17 13:00:00
e29ef514-28d6-4373-87bc-45bbae411828,6fafd16d-c997-40e8-a82c-b3d23880fbb1,system,system@re-cap.com,approved,2025-06-17 15:00:00
4fbafc68-c7f7-4ebf-82dc-33972af52fba,b95dae55-1718-44ee-901f-5dfdd1e99118,user,aida@re-cap.com,approved,2025-06-17 17:00:00
070a6816-b20f-46f7-a2ca-10a80c10440d,c0132e3a-d313-43dd-b8c1-3d45ccde9670,system,system@re-cap.com,approved,2025-06-18 08:00:00
3c54155b-6894-4173-8ba9-818e9295edf2,05565f04-2347-43a0-b2a4-f05d2eecfd2f,system,system@re-cap.com,approved,2025-06-18 10:00:00
00a089af-9099-490f-878f-3ccbb6f65df8,234b33e7-9b93-48ec-9fd2-40492d58eafd,system,system@re-cap.com,approved,2025-06-18 12:00:00
c3cecb57-1c56-420b-a038-4ef40593c4fb,580fbf6f-f99a-4f0f-947b-d3d3bb73859b,system,system@re-cap.com,approved,2025-06-19 10:00:00
060951b7-b89f-4d2d-8592-35c126203456,fa351374-3b11-41ab-b619-726ed5d319c1,system,system@re-cap.com,approved,2025-06-19 13:00:00
fe207446-1ccf-4972-a326-74a9c106b415,412ceac6-c5ff-477f-a135-d03eef1c4ba5,user,jessica@tensortrading.com,approved,2025-06-19 14:06:00
6d161322-72ab-480b-9416-83b174458a21,27f8651f-9fdf-45c9-9f23-723d869fdb18,system,system@re-cap.com,approved,2025-06-20 08:00:00
18eb53ed-d6aa-4628-8569-6c6d19e8a875,8909b34a-be1b-45ae-aa99-524549f68348,system,system@re-cap.com,approved,2025-06-20 11:00:00
